event_id,event_type,login,event_content,created_at
57940194,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-20T17:14:45+08:00
57922489,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-20T15:46:26+08:00
57922487,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-20T15:46:25+08:00
57922150,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-20T15:44:53+08:00
57922146,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-20T15:44:52+08:00
57922108,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-20T15:44:48+08:00
57922105,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-20T15:44:47+08:00
57921588,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-20T15:42:11+08:00
57921571,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-20T15:42:07+08:00
57921450,force_push_code,zoloft,强制推送 了代码,2021-10-20T15:41:21+08:00
57909309,force_push_code,zoloft,强制推送 了代码,2021-10-20T14:38:11+08:00
57843467,force_push_code,zoloft,强制推送 了代码,2021-10-19T19:43:55+08:00
57828081,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T17:42:21+08:00
57828080,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:42:20+08:00
57823232,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:16:46+08:00
57823214,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-19T17:16:43+08:00
57820574,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-19T17:04:04+08:00
57820558,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-19T17:04:00+08:00
57820556,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-19T17:03:59+08:00
57820551,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:03:56+08:00
57820148,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:01:56+08:00
57820146,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T17:01:55+08:00
57820072,force_push_code,zoloft,强制推送 了代码,2021-10-19T17:01:32+08:00
57817390,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-19T16:47:21+08:00
57817370,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T16:47:18+08:00
57817189,force_push_code,zoloft,强制推送 了代码,2021-10-19T16:46:22+08:00
57816929,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T16:45:18+08:00
57816693,force_push_code,zoloft,强制推送 了代码,2021-10-19T16:44:18+08:00
57807102,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-19T16:03:17+08:00
57807101,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-19T16:03:17+08:00
57807091,,zoloft,关联了 ms-incubator/mindspore Issue I4BXYS,2021-10-19T16:03:14+08:00
58040675,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-21T14:59:26+08:00
58040663,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-21T14:59:24+08:00
58037174,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-21T14:41:53+08:00
58037171,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-21T14:41:52+08:00
58018027,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:47:16+08:00
58018025,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:47:15+08:00
58018017,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T11:47:12+08:00
58017619,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T11:45:04+08:00
58018043,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:44:50+08:00
58017473,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:44:03+08:00
58017470,force_push_code,liangzhibo,强制推送 了代码,2021-10-21T11:43:18+08:00
58013241,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:23:30+08:00
58013239,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:23:29+08:00
58013237,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T11:23:28+08:00
58013236,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T11:23:27+08:00
58012796,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T11:21:27+08:00
58011735,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-21T11:16:52+08:00
58011734,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-21T11:16:51+08:00
58040700,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-21T14:59:37+08:00
58040687,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-21T14:59:35+08:00
58037353,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-21T14:42:44+08:00
58037334,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-21T14:42:43+08:00
58034421,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T14:28:40+08:00
58034413,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T14:28:38+08:00
58034410,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T14:28:38+08:00
58034409,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T14:28:37+08:00
58034025,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T14:26:35+08:00
58033901,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-21T14:25:52+08:00
58033900,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-21T14:25:51+08:00
58052092,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-21T15:54:29+08:00
58052080,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-21T15:54:25+08:00
58047278,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-21T15:32:38+08:00
58047276,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-21T15:32:37+08:00
58006100,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T10:54:41+08:00
58006092,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T10:54:39+08:00
58006090,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T10:54:38+08:00
58006091,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-21T10:52:08+08:00
57986499,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-21T09:26:41+08:00
57986345,add_label,I-am-a-robot,"添加了      
        &nbsp;
        mindspore-cla/yes
      
标签",2021-10-21T09:26:08+08:00
57986344,add_label,I-am-a-robot,"添加了      
        &nbsp;
        can-review
      
标签",2021-10-21T09:26:08+08:00
57986340,,yanglf1121,关联了 mindspore/mindspore Issue I4CGUF,2021-10-21T09:26:05+08:00
57846399,merged_pr,I-am-a-robot,合并了Pull Request（通过 API 合并）,2021-10-19T20:20:11+08:00
57846397,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T20:20:06+08:00
57846396,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T20:20:05+08:00
57846395,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T20:20:02+08:00
57846394,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T20:20:02+08:00
57824645,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-19T17:23:57+08:00
57824635,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-19T17:23:56+08:00
57807193,add_label,I-am-a-robot,"添加了      
        &nbsp;
        approved
      
标签",2021-10-19T16:03:55+08:00
57715678,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        can-review
      
标签",2021-10-18T19:54:15+08:00
57715676,add_label,I-am-a-robot,"添加了      
        &nbsp;
        lgtm
      
标签",2021-10-18T19:54:14+08:00
57635191,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-18T11:04:57+08:00
57635177,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-18T11:04:52+08:00
57635174,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-18T11:04:52+08:00
57635171,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-18T11:04:51+08:00
57611699,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-18T09:08:05+08:00
57611693,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-18T09:08:00+08:00
57468410,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-15T12:06:17+08:00
57468409,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-15T12:06:15+08:00
57468404,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-15T12:06:13+08:00
57468403,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-15T12:06:12+08:00
57443726,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-15T09:57:27+08:00
57443601,force_push_code,lianliguang,强制推送 了代码,2021-10-15T09:57:21+08:00
57443607,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-15T09:56:52+08:00
57384883,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T16:24:19+08:00
57384876,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T16:24:18+08:00
57384868,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T16:24:17+08:00
57384860,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T16:24:16+08:00
57363949,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-14T14:40:43+08:00
57363660,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-14T14:39:12+08:00
57363655,force_push_code,lianliguang,强制推送 了代码,2021-10-14T14:39:10+08:00
57195716,update_description,lianliguang,更新了说明,2021-10-13T09:10:04+08:00
57183215,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-12T20:35:34+08:00
57183210,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-12T20:35:29+08:00
57183208,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed
      
标签",2021-10-12T20:35:28+08:00
57183207,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-12T20:35:28+08:00
57175559,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-12T18:58:05+08:00
57175555,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-12T18:58:04+08:00
57161229,force_push_code,lianliguang,强制推送 了代码,2021-10-12T17:24:59+08:00
57159120,force_push_code,lianliguang,强制推送 了代码,2021-10-12T17:16:22+08:00
57064356,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-11T22:11:13+08:00
57064353,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T22:11:10+08:00
57053137,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T19:11:46+08:00
57053128,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-11T19:11:43+08:00
57052965,force_push_code,lianliguang,强制推送 了代码,2021-10-11T19:07:51+08:00
57040170,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-11T17:37:58+08:00
57040169,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T17:37:58+08:00
56995694,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T14:10:57+08:00
56995687,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-11T14:10:53+08:00
56995508,push_code,lianliguang,推送了代码,2021-10-11T14:10:18+08:00
56967600,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-11T10:33:37+08:00
56967591,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-11T10:33:35+08:00
56967560,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-passed-t
      
标签",2021-10-11T10:33:32+08:00
56967542,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T10:33:29+08:00
56960336,update_description,lianliguang,更新了说明,2021-10-11T09:59:29+08:00
56960306,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-10-11T09:59:23+08:00
56960301,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-10-11T09:59:20+08:00
56959682,force_push_code,lianliguang,强制推送 了代码,2021-10-11T09:57:30+08:00
56442569,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T16:29:07+08:00
56442559,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T16:29:06+08:00
56410833,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T14:12:39+08:00
56410829,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T14:12:38+08:00
56403001,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T13:09:30+08:00
56402999,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T13:09:27+08:00
56399484,update_description,lianliguang,更新了说明,2021-09-29T12:00:55+08:00
56374124,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:59:26+08:00
56374113,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:59:23+08:00
56373980,force_push_code,lianliguang,强制推送 了代码,2021-09-29T09:58:20+08:00
56373604,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:56:58+08:00
56373603,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:56:56+08:00
56373026,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:54:07+08:00
56373002,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:54:03+08:00
56372929,force_push_code,lianliguang,强制推送 了代码,2021-09-29T09:53:38+08:00
56372041,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:48:08+08:00
56372038,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:48:08+08:00
56371562,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:45:16+08:00
56371558,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:45:15+08:00
56368024,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:24:38+08:00
56368021,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:24:37+08:00
56365701,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:10:39+08:00
56365699,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:10:38+08:00
56365564,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T09:09:19+08:00
56365563,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T09:09:18+08:00
56364261,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T08:55:14+08:00
56364260,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T08:55:13+08:00
56363083,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T08:33:24+08:00
56363081,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T08:33:24+08:00
56362813,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-29T08:22:28+08:00
56362812,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-29T08:22:27+08:00
56362800,force_push_code,lianliguang,强制推送 了代码,2021-09-29T08:21:38+08:00
56360296,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T23:40:59+08:00
56360295,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T23:40:58+08:00
56359194,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T23:03:09+08:00
56359193,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T23:03:09+08:00
56357963,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T22:27:50+08:00
56357958,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T22:27:47+08:00
56355790,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T21:53:00+08:00
56355391,remove_label,lianliguang,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T21:45:27+08:00
56334769,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T18:09:46+08:00
56334764,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T18:09:46+08:00
56318823,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T16:58:03+08:00
56318801,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T16:58:00+08:00
56318701,force_push_code,lianliguang,强制推送 了代码,2021-09-28T16:57:28+08:00
56313670,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T16:37:38+08:00
56313667,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T16:37:37+08:00
56312990,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T16:34:56+08:00
56312978,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T16:34:53+08:00
56312460,force_push_code,lianliguang,强制推送 了代码,2021-09-28T16:32:51+08:00
56307803,force_push_code,lianliguang,强制推送 了代码,2021-09-28T16:13:15+08:00
56266317,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T11:40:37+08:00
56266315,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T11:40:36+08:00
56251174,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-28T10:30:07+08:00
56251161,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-28T10:30:04+08:00
56249015,force_push_code,lianliguang,强制推送 了代码,2021-09-28T10:19:16+08:00
56224254,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T21:15:23+08:00
56224251,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T21:15:20+08:00
56219908,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T20:16:08+08:00
56219907,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T20:16:07+08:00
56218829,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T20:02:56+08:00
56218825,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T20:02:53+08:00
56218771,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T20:02:36+08:00
56218768,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T20:02:36+08:00
56218550,force_push_code,lianliguang,强制推送 了代码,2021-09-27T20:00:14+08:00
56217422,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T19:45:46+08:00
56217420,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T19:45:43+08:00
56217359,force_push_code,lianliguang,强制推送 了代码,2021-09-27T19:45:18+08:00
56215555,force_push_code,lianliguang,强制推送 了代码,2021-09-27T19:28:41+08:00
56214605,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T19:20:22+08:00
56214604,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T19:20:18+08:00
56190992,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:53:07+08:00
56190988,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:53:06+08:00
56184674,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:25:23+08:00
56184664,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:25:20+08:00
56183937,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T17:22:18+08:00
56183921,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T17:22:14+08:00
56178845,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T16:59:47+08:00
56178841,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T16:59:45+08:00
56177645,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T16:53:58+08:00
56177644,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T16:53:57+08:00
56174756,force_push_code,lianliguang,强制推送 了代码,2021-09-27T16:43:33+08:00
56168859,force_push_code,lianliguang,强制推送 了代码,2021-09-27T16:19:12+08:00
56164328,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T16:01:36+08:00
56164318,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T16:01:35+08:00
56163403,force_push_code,lianliguang,强制推送 了代码,2021-09-27T15:58:16+08:00
56143473,force_push_code,lianliguang,强制推送 了代码,2021-09-27T14:28:41+08:00
56128696,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T11:56:06+08:00
56128692,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T11:56:06+08:00
56124884,force_push_code,lianliguang,强制推送 了代码,2021-09-27T11:34:03+08:00
56118939,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-27T11:13:36+08:00
56118916,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-27T11:13:33+08:00
56118803,force_push_code,lianliguang,强制推送 了代码,2021-09-27T11:12:24+08:00
56082805,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-26T21:59:10+08:00
56082804,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-26T21:59:09+08:00
56079534,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-26T20:52:02+08:00
56079527,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-26T20:51:58+08:00
56079524,force_push_code,lianliguang,强制推送 了代码,2021-09-26T20:51:19+08:00
56079273,add_label,I-am-a-robot,"添加了      
        &nbsp;
        ci-pipeline-failed
      
标签",2021-09-26T20:46:14+08:00
56079272,remove_label,I-am-a-robot,"移除了      
        &nbsp;
        ci-pipeline-running
      
标签",2021-09-26T20:46:11+08:00
